"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","HCPL","HDIF","HEFF","HNDB","HPL","HPV","HTRP","HVOL","MI","MIMS","MISEI","MISM","McCC","NL","NLE","NII","NOI","CD","CLOC","DLOC","TCD","TCLOC","LLOC","LOC","NOS","NUMPAR","TLLOC","TLOC","TNOS","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Metric Rules","Code Size Rules","Complexity Metric Rules","Controversial Rules","Coupling Metric Rules","Design Rules","Documentation Metric Rules","Empty Code Rules","Java Logging Rules","Migration Rules","Naming Rules","Optimization Rules","Runtime Rules","Security Code Guideline Rules","Size Metric Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules"
"L14457","void a()","org.junit.tests.manipulation.SortableTest$TestClassRunnerIsSortable$Enclosing$B.a()V","L14455","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\manipulation\SortableTest.java","97","17","100","18","0","0","0","0","0","0","0","0","16.3645","2.5","60","15.3262","8","8","3.33333","24","131.786","77.0679","114.528","66.9756","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14458","void b()","org.junit.tests.manipulation.SortableTest$TestClassRunnerIsSortable$Enclosing$B.b()V","L14455","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\manipulation\SortableTest.java","102","17","105","18","0","0","0","0","0","0","0","0","16.3645","2.5","60","15.3262","8","8","3.33333","24","131.786","77.0679","114.528","66.9756","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14459","void c()","org.junit.tests.manipulation.SortableTest$TestClassRunnerIsSortable$Enclosing$B.c()V","L14455","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\manipulation\SortableTest.java","107","17","110","18","0","0","0","0","0","0","0","0","16.3645","2.5","60","15.3262","8","8","3.33333","24","131.786","77.0679","114.528","66.9756","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14535","void beforeClass()","org.junit.tests.running.classes.ClassLevelMethodsWithIgnoredTestsTest$BeforeClassWithIgnoredTest.beforeClass()V","L14533","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ClassLevelMethodsWithIgnoredTestsTest.java","32","9","35","10","0","0","0","0","0","0","0","0","21.6515","3.5","99.8526","21.5232","9","9","5.54737","28.5293","130.887","76.5422","113.231","66.2171","1","0","0","0","1","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14537","void test()","org.junit.tests.running.classes.ClassLevelMethodsWithIgnoredTestsTest$BeforeClassWithIgnoredTest.test()V","L14533","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ClassLevelMethodsWithIgnoredTestsTest.java","37","9","41","10","0","0","0","0","0","0","0","0","30.5293","4.5","171.242","30.8371","11","11","9.51344","38.0537","125.774","73.5522","105.855","61.9035","1","0","0","0","1","0","0","0","0","0","5","5","1","0","5","5","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14545","void beforeClass()","org.junit.tests.running.classes.ClassLevelMethodsWithIgnoredTestsTest$BeforeClassWithIgnoredClass.beforeClass()V","L14543","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ClassLevelMethodsWithIgnoredTestsTest.java","52","9","55","10","0","0","0","0","0","0","0","0","21.6515","3.5","99.8526","21.5232","9","9","5.54737","28.5293","130.887","76.5422","113.231","66.2171","1","0","0","0","1","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14546","void test()","org.junit.tests.running.classes.ClassLevelMethodsWithIgnoredTestsTest$BeforeClassWithIgnoredClass.test()V","L14543","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ClassLevelMethodsWithIgnoredTestsTest.java","57","9","60","10","0","0","0","0","0","0","0","0","26","4","132.877","26.0396","10","10","7.38206","33.2193","130.096","76.0794","112.089","65.5494","1","0","0","0","1","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14552","void test()","org.junit.tests.running.classes.ClassLevelMethodsWithIgnoredTestsTest$AfterClassWithIgnoredTest.test()V","L14550","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ClassLevelMethodsWithIgnoredTestsTest.java","71","9","75","10","0","0","0","0","0","0","0","0","30.5293","4.5","171.242","30.8371","11","11","9.51344","38.0537","125.774","73.5522","105.855","61.9035","1","0","0","0","1","0","0","0","0","0","5","5","1","0","5","5","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14553","void afterClass()","org.junit.tests.running.classes.ClassLevelMethodsWithIgnoredTestsTest$AfterClassWithIgnoredTest.afterClass()V","L14550","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ClassLevelMethodsWithIgnoredTestsTest.java","77","9","80","10","0","0","0","0","0","0","0","0","21.6515","3.5","99.8526","21.5232","9","9","5.54737","28.5293","130.887","76.5422","113.231","66.2171","1","0","0","0","1","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14560","void setUpClass()","org.junit.tests.running.classes.ClassLevelMethodsWithIgnoredTestsTest$BeforeClassWithFilteredTest.setUpClass()V","L14558","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ClassLevelMethodsWithIgnoredTestsTest.java","93","9","96","10","0","0","0","0","0","0","0","0","21.6515","3.5","99.8526","21.5232","9","9","5.54737","28.5293","130.887","76.5422","113.231","66.2171","1","0","0","0","1","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14561","void test()","org.junit.tests.running.classes.ClassLevelMethodsWithIgnoredTestsTest$BeforeClassWithFilteredTest.test()V","L14558","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ClassLevelMethodsWithIgnoredTestsTest.java","98","9","102","10","0","0","0","0","0","0","0","0","37.9742","5","240.529","38.6763","13","13","13.3627","48.1057","124.555","72.8394","104.096","60.8751","1","0","0","0","1","0","0","0","0","0","5","5","1","0","5","5","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14566","void unfilteredTest()","org.junit.tests.running.classes.ClassLevelMethodsWithIgnoredTestsTest$HasUnfilteredTest.unfilteredTest()V","L14564","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ClassLevelMethodsWithIgnoredTestsTest.java","106","9","109","10","0","0","0","0","0","0","0","0","4.75489","1.5","12","5.24148","4","4","0.666667","8","142.159","83.1341","164.465","96.1784","1","0","0","0","0","0.25","1","0","0.25","1","3","4","0","0","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14577","Statement apply(Statement base, Description description)","org.junit.tests.running.classes.ClassLevelMethodsWithIgnoredTestsTest$BrokenRule.apply(Lorg/junit/runners/model/Statement;Lorg/junit/runner/Description;)Lorg/junit/runners/model/Statement;","L14575","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ClassLevelMethodsWithIgnoredTestsTest.java","123","9","125","10","0","0","0","0","0","0","0","0","36.5293","4.5","233.128","37.8788","14","13","12.9515","51.8062","132.445","77.4535","115.479","67.5318","1","0","0","0","0","0","0","0","0","0","3","3","1","2","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14585","void test()","org.junit.tests.running.classes.ClassLevelMethodsWithIgnoredTestsTest$ClassRuleWithIgnoredTest.test()V","L14580","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ClassLevelMethodsWithIgnoredTestsTest.java","132","9","136","10","0","0","0","0","0","0","0","0","30.5293","4.5","171.242","30.8371","11","11","9.51344","38.0537","125.774","73.5522","105.855","61.9035","1","0","0","0","1","0","0","0","0","0","5","5","1","0","5","5","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14620","void iFail()","org.junit.tests.running.classes.IgnoreClassTest$IgnoreMe.iFail()V","L14618","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\IgnoreClassTest.java","14","9","17","10","0","0","0","0","0","0","0","0","15.5098","3","58.9545","15.1476","7","7","3.27525","19.6515","132.826","77.6758","116.028","67.8525","1","0","0","0","1","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14621","void iFailToo()","org.junit.tests.running.classes.IgnoreClassTest$IgnoreMe.iFailToo()V","L14618","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\IgnoreClassTest.java","19","9","22","10","0","0","0","0","0","0","0","0","15.5098","3","58.9545","15.1476","7","7","3.27525","19.6515","132.826","77.6758","116.028","67.8525","1","0","0","0","1","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14627","Iterable<Object[]> data()","org.junit.tests.running.classes.ParameterizedTestTest$FibonacciTest.data()Ljava/lang/Iterable;","L14626","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java","36","9","40","10","0","0","0","0","0","0","0","0","133.662","7.5","1891.65","152.954","50","33","105.092","252.22","115.94","67.8009","91.6664","53.6061","1","0","0","0","0","0","0","0","0","0","5","5","1","0","5","5","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14633","FibonacciTest(int input, int expected)","org.junit.tests.running.classes.ParameterizedTestTest$FibonacciTest.<init>(II)V","L14626","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java","46","9","49","10","0","0","0","0","0","0","0","0","23.2193","3.5","186.028","32.5876","16","10","10.3349","53.1508","127.652","74.6501","108.563","63.4874","1","0","0","0","0","0","0","0","0","0","4","4","2","2","4","4","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14638","void test()","org.junit.tests.running.classes.ParameterizedTestTest$FibonacciTest.test()V","L14626","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java","51","9","54","10","0","0","0","0","0","0","0","0","24.4064","3.5","127.894","25.3844","11","10","7.10523","36.5412","129.6","75.7896","111.374","65.1313","1","0","0","0","2","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14639","int fib(int x)","org.junit.tests.running.classes.ParameterizedTestTest$FibonacciTest.fib(I)I","L14626","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java","56","9","58","10","0","0","0","0","0","0","0","0","12.7549","2","44.9177","12.6361","8","7","2.49543","22.4588","136.792","79.9952","121.75","71.1987","1","0","0","1","0","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14649","Collection<Object[]> data()","org.junit.tests.running.classes.ParameterizedTestTest$ParameterizedWithoutSpecialTestname.data()Ljava/util/Collection;","L14648","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java","92","9","95","10","0","0","0","0","0","0","0","0","61.303","7","729.737","81.0546","25","18","40.5409","104.248","124.149","72.6016","103.51","60.5321","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14650","ParameterizedWithoutSpecialTestname(Object something)","org.junit.tests.running.classes.ParameterizedTestTest$ParameterizedWithoutSpecialTestname.<init>(Ljava/lang/Object;)V","L14648","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java","97","9","98","10","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","145.285","84.9622","134.003","78.3646","1","0","0","0","0","0","0","0","0","0","2","2","0","1","2","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14652","void testSomething()","org.junit.tests.running.classes.ParameterizedTestTest$ParameterizedWithoutSpecialTestname.testSomething()V","L14648","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java","100","9","102","10","0","0","0","0","0","0","0","0","4.75489","1.5","12","5.24148","4","4","0.666667","8","142.159","83.1341","129.494","75.7273","1","0","0","0","0","0","0","0","0","0","3","3","0","0","3","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14658","Collection<Object[]> data()","org.junit.tests.running.classes.ParameterizedTestTest$FibonacciWithParameterizedFieldTest.data()Ljava/util/Collection;","L14656","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java","115","9","119","10","0","0","0","0","0","0","0","0","117.303","7","1614.37","137.616","47","30","89.687","230.624","116.405","68.0731","92.3379","53.9988","1","0","0","0","0","0","0","0","0","0","5","5","1","0","5","5","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14661","void test()","org.junit.tests.running.classes.ParameterizedTestTest$FibonacciWithParameterizedFieldTest.test()V","L14656","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java","127","9","130","10","0","0","0","0","0","0","0","0","24.4064","3.5","127.894","25.3844","11","10","7.10523","36.5412","129.6","75.7896","111.374","65.1313","1","0","0","0","2","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14663","int fib(int x)","org.junit.tests.running.classes.ParameterizedTestTest$FibonacciWithParameterizedFieldTest.fib(I)I","L14656","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java","132","9","134","10","0","0","0","0","0","0","0","0","12.7549","2","44.9177","12.6361","8","7","2.49543","22.4588","136.792","79.9952","121.75","71.1987","1","0","0","1","0","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14675","Collection<Object[]> data()","org.junit.tests.running.classes.ParameterizedTestTest$BadIndexForAnnotatedFieldTest.data()Ljava/util/Collection;","L14673","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java","167","9","170","10","0","0","0","0","0","0","0","0","58.0579","7","629.469","73.4485","22","17","34.9705","89.9242","124.917","73.0511","104.619","61.1805","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14678","void test()","org.junit.tests.running.classes.ParameterizedTestTest$BadIndexForAnnotatedFieldTest.test()V","L14673","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java","177","9","180","10","0","0","0","0","0","0","0","0","24.4064","3.5","127.894","25.3844","11","10","7.10523","36.5412","129.6","75.7896","111.374","65.1313","1","0","0","0","2","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14680","int fib(int x)","org.junit.tests.running.classes.ParameterizedTestTest$BadIndexForAnnotatedFieldTest.fib(I)I","L14673","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java","182","9","184","10","0","0","0","0","0","0","0","0","12.7549","2","44.9177","12.6361","8","7","2.49543","22.4588","136.792","79.9952","121.75","71.1987","1","0","0","1","0","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14689","Collection<Object[]> data()","org.junit.tests.running.classes.ParameterizedTestTest$BadNumberOfAnnotatedFieldTest.data()Ljava/util/Collection;","L14687","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java","199","9","202","10","0","0","0","0","0","0","0","0","61.303","7","671.358","76.6719","23","18","37.2977","95.9083","124.582","72.8552","104.135","60.8979","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14692","void test()","org.junit.tests.running.classes.ParameterizedTestTest$BadNumberOfAnnotatedFieldTest.test()V","L14687","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java","209","9","212","10","0","0","0","0","0","0","0","0","24.4064","3.5","127.894","25.3844","11","10","7.10523","36.5412","129.6","75.7896","111.374","65.1313","1","0","0","0","2","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14694","int fib(int x)","org.junit.tests.running.classes.ParameterizedTestTest$BadNumberOfAnnotatedFieldTest.fib(I)I","L14687","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java","214","9","216","10","0","0","0","0","0","0","0","0","12.7549","2","44.9177","12.6361","8","7","2.49543","22.4588","136.792","79.9952","121.75","71.1987","1","0","0","1","0","0","0","0","0","0","3","3","1","1","3","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14703","void before()","org.junit.tests.running.classes.ParameterizedTestTest$BeforeAndAfter.before()V","L14702","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java","231","9","234","10","0","0","0","0","0","0","0","0","20.2647","3","85.588","19.4212","9","9","4.75489","28.5293","130.887","76.5422","113.231","66.2171","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14705","void after()","org.junit.tests.running.classes.ParameterizedTestTest$BeforeAndAfter.after()V","L14702","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java","236","9","239","10","0","0","0","0","0","0","0","0","20.2647","3","85.588","19.4212","9","9","4.75489","28.5293","130.887","76.5422","113.231","66.2171","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14706","BeforeAndAfter(int x)","org.junit.tests.running.classes.ParameterizedTestTest$BeforeAndAfter.<init>(I)V","L14702","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java","241","9","243","10","0","0","0","0","0","0","0","0","10","2","31.0195","9.87242","6","6","1.72331","15.5098","145.285","84.9622","134.003","78.3646","1","0","0","0","0","0","0","0","0","0","2","3","0","1","2","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14708","Collection<Object[]> data()","org.junit.tests.running.classes.ParameterizedTestTest$BeforeAndAfter.data()Ljava/util/Collection;","L14702","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java","245","9","248","10","0","0","0","0","0","0","0","0","58.0579","7","629.469","73.4485","22","17","34.9705","89.9242","124.917","73.0511","104.619","61.1805","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14709","void aTest()","org.junit.tests.running.classes.ParameterizedTestTest$BeforeAndAfter.aTest()V","L14702","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java","250","9","252","10","0","0","0","0","0","0","0","0","4.75489","1.5","12","5.24148","4","4","0.666667","8","142.159","83.1341","129.494","75.7273","1","0","0","0","0","0","0","0","0","0","3","3","0","0","3","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14715","void before()","org.junit.tests.running.classes.ParameterizedTestTest$EmptyTest.before()V","L14713","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java","264","9","267","10","0","0","0","0","0","0","0","0","20.2647","3","85.588","19.4212","9","9","4.75489","28.5293","130.887","76.5422","113.231","66.2171","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14716","void after()","org.junit.tests.running.classes.ParameterizedTestTest$EmptyTest.after()V","L14713","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java","269","9","272","10","0","0","0","0","0","0","0","0","20.2647","3","85.588","19.4212","9","9","4.75489","28.5293","130.887","76.5422","113.231","66.2171","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14722","int test()","org.junit.tests.running.classes.ParameterizedTestTest$IncorrectTest.test()I","L14720","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java","283","9","286","10","0","0","0","0","0","0","0","0","13.6096","2.5","49.1287","13.414","7","7","2.72937","19.6515","132.826","77.6758","116.028","67.8525","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14723","Collection<Object[]> data()","org.junit.tests.running.classes.ParameterizedTestTest$IncorrectTest.data()Ljava/util/Collection;","L14720","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java","288","9","291","10","0","0","0","0","0","0","0","0","58.0579","7","543.633","66.6096","19","17","30.2018","77.6618","125.68","73.4969","105.719","61.8237","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14729","Collection<Object[]> data()","org.junit.tests.running.classes.ParameterizedTestTest$ProtectedParametersTest.data()Ljava/util/Collection;","L14727","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java","302","9","305","10","0","0","0","0","0","0","0","0","50.1057","6.5","380.922","52.5481","15","15","21.1623","58.6034","127.144","74.3532","107.831","63.059","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14730","void aTest()","org.junit.tests.running.classes.ParameterizedTestTest$ProtectedParametersTest.aTest()V","L14727","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java","307","9","309","10","0","0","0","0","0","0","0","0","4.75489","1.5","12","5.24148","4","4","0.666667","8","142.159","83.1341","129.494","75.7273","1","0","0","0","0","0","0","0","0","0","3","3","0","0","3","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14738","String data()","org.junit.tests.running.classes.ParameterizedTestTest$ParametersNotIterable.data()Ljava/lang/String;","L14736","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java","321","9","324","10","0","0","0","0","0","0","0","0","17.5098","3","72","17.307","8","8","4","24","131.786","77.0679","114.528","66.9756","1","0","0","0","0","0","0","0","0","0","4","4","1","0","4","4","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L14739","void aTest()","org.junit.tests.running.classes.ParameterizedTestTest$ParametersNotIterable.aTest()V","L14736","L103","C:\Users\aheck\Documents\Repos\junit4\sourcefiles\src\test\java\org\junit\tests\running\classes\ParameterizedTestTest.java","326","9","328","10","0","0","0","0","0","0","0","0","4.75489","1.5","12","5.24148","4","4","0.666667","8","142.159","83.1341","129.494","75.7273","1","0","0","0","0","0","0","0","0","0","3","3","0","0","3","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
